pca_numeric_0,pca_numeric_1,region_APAC,region_EMEA,region_LATAM,region_North America,product_category_Hardware Sales,product_category_Maintenance,product_category_Professional Services,product_category_Software Subscription,text_alpha,text_annual,text_cloud,text_consulting,text_fee,text_installation,text_legacy,text_license,text_monthly,text_premium,text_product,text_project,text_server,text_standard,text_support,text_unit
-2.2269745371546668,-1.300358318288441,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.7867952242387124,-0.9037259889295012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.6149641201332816,-0.7488941531801722,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.8899730858387491,-0.9966964543373352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.5678661818588682,-0.7064556186610569,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.1497640845360737,-0.32971640374329103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.331739612635749,-0.4936890746040835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.362707570034982,-0.5215933688731133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.5433053251331006,-0.6843245699535216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-2.0476596620831633,-1.1387830817849995,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.000648898739756,-0.19535319822736708,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.6605145729701851,-0.7899382951512537,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.6851082772642014,-0.8120989418138178,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2127857939516602,-0.3865033691281433,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.573486765759259,-0.7115201576326897,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.325451128180961,-0.4880227105468603,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-2.0831076628185845,-1.1707242082538212,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.629389677189318,-0.7618925884304185,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8354753203837881,-0.9475901582825147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.5423636948432948,-0.6834760952426897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8488201388330872,-0.05854487275987875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.514970647788499,-0.6587930450793186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5751930144433064,-0.7130576069633641,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-2.080330218436638,-1.1682215367230335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.8145824421124965,-0.9287642145532203,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.4830063141523788,-0.6299909461744084,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7442539736264016,-0.8653933485052453,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.6107888292358483,-0.7451319242298163,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.4674876630196105,-0.6160075567540296,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.9982185972736515,-1.0942332264738135,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4028454735704048,-0.5577604255877456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.5535592410215089,-0.6935640649150819,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.6660566876797591,-0.794932127896984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.6686808434098768,-0.7972966756376361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.4278447164571504,-1.4813563906142617,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.969778077764692,-1.0686063304111837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.5946588483606674,-0.7305976839797307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.3075784013236784,-0.47191813434940155,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.9670298312211891,-1.0661299681737555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-2.4972972497899377,-1.543937977861463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.390628003046665,-0.5467516306477835,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.6694947331564918,-0.7980300471900218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-2.1897892650318522,-1.266851788864751,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.5932062558980988,-0.7292887966351138,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.5364529574233705,-0.6781501076683003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.696699819126307,-0.8225437312773934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8769654488121297,-0.9849756641458417,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.8318894608499348,-0.9443590481918461,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.1907012788988898,-0.36660367736362953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.4266106891985844,-0.5791745460512443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7553929489926312,-0.8754303439217543,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.9487793573290424,-1.0496850154934627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.5817424545791843,-0.7189591103299845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.4184790911920444,-0.571847407850726,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7458543801460908,-0.8668354266474927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.5833373865041653,-0.7203962554797271,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.4445399868678515,-0.5953300965045866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-2.031414714719111,-1.1241452486923122,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.529160797272084,-0.6715793616518569,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.4815810946633512,-0.628706723792316,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.4539745384149365,-0.6038312869212562,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.777185485660966,-0.8950669427526768,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.0560722892847227,-1.1463634469340995,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.8569138332609942,-0.9669077569314576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.454764704917816,-0.6045432821727876,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.762783651848665,-0.8820898838032848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.722375668307639,-0.8456794661250804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.208482762511036,-0.38262603701934117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4632631007698038,-0.6122009308711301,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.7582689360793249,-0.8780218093176287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.6474339413474566,-0.7781517317263623,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.8133908053310177,-0.9276904665180009,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.3536909125506207,-0.5134687302176462,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.4346455693652798,-0.5864145347175105,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.901832882841555,-1.007382960433648,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.490612351066934,-0.6368445170944624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.7586685814930214,-0.878381917770482,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.4643634943061465,-0.6131924623646025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.5072605935744885,-0.6518457473016727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.620068267266202,-0.7534933465255156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.6980666429384474,-0.8237753350727678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.959938406209202,-1.059740098549156,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5331809746527856,-0.6752018224812425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.6492770548992084,-0.7798125058696577,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.939691530113475,-1.0414962479354328,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.9765483265537993,-1.0747067978088327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.7542341597794013,-0.8743861938415637,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.723912204555733,-0.8470639926881047,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.7489931477787768,-0.8696636756835994,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-2.118322080846457,-1.2024548603757697,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.7183591406567424,-0.8420602939573647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7139155946186087,-0.8380563483742719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0
-1.369368326929926,-0.5275951764206653,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.7149886151814107,-0.83902321490522,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.9207476075582932,-1.0244264495378608,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027437610436639,0.7979348084417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.571369922472099,-0.7096127338641527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.643094412608778,-0.7742415130008613,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.9056432007584434,-1.0108163232170146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0
-1.35242445630813,-0.5123275646181938,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0
-1.7171602044156526,-0.8409799685988054,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.1853380009497827,-0.3617709890397238,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257
-1.5153520445531685,-0.6591367102238223,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.6416089725779603,-0.7729030277012154,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.9132054409153334,-1.01763043019703,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.5192791538238315,-0.6626753101806256,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
-1.532927318431307,-0.6749732604951851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.467641664335733,0.0,0.0,0.0,0.6250245090303681,0.0,0.0,0.0,0.0,0.6250245090303681,0.0,0.0
